 model_time, Volume_sub_sim_0116, Volume_sub_obs_0116, Volume_sub_sim_0178, Volume_sub_obs_0178,
   10416,     64.56,            ,    259.03,            ,
   10417,     64.67,            ,    259.08,            ,
   10418,     64.82,            ,    259.15,            ,
   10419,     64.89,            ,    259.18,            ,
   10420,     65.00,            ,    259.23,            ,
   10421,     65.20,            ,    259.31,            ,
   10422,     65.37,            ,    259.39,            ,
   10423,     65.56,            ,    259.48,            ,
   10424,     65.57,            ,    259.49,            ,
   10425,     65.58,            ,    259.50,            ,
   10426,     65.67,            ,    259.55,            ,
   10427,     65.76,            ,    259.60,            ,
   10428,     65.85,            ,    259.66,            ,
   10429,     65.99,            ,    259.73,            ,
   10430,     66.11,            ,    259.79,            ,
   10431,     66.18,            ,    259.83,            ,
   10432,     66.24,            ,    259.87,            ,
   10433,     66.31,            ,    259.91,            ,
   10434,     66.42,            ,    259.98,            ,
   10435,     66.47,            ,    260.02,            ,
   10436,     66.54,            ,    260.06,            ,
   10437,     66.65,            ,    260.13,            ,
   10438,     66.68,            ,    260.15,            ,
   10439,     66.72,            ,    260.18,            ,
   10440,     66.81,            ,    260.24,            ,
   10441,     66.83,            ,    260.26,            ,
   10442,     66.86,            ,    260.28,            ,
   10443,     66.87,            ,    260.30,            ,
   10444,     66.89,            ,    260.32,            ,
   10445,     66.96,            ,    260.36,            ,
   10446,     67.05,            ,    260.43,            ,
   10447,     67.21,            ,    260.52,            ,
   10448,     67.22,            ,    260.53,            ,
   10449,     67.22,            ,    260.54,            ,
   10450,     67.27,            ,    260.58,            ,
   10451,     67.36,            ,    260.63,            ,
   10452,     67.45,            ,    260.69,            ,
   10453,     67.54,            ,    260.75,            ,
   10454,     67.63,            ,    260.80,            ,
   10455,     67.69,            ,    260.85,            ,
   10456,     67.71,            ,    260.88,            ,
   10457,     67.78,            ,    260.93,            ,
   10458,     67.87,            ,    260.99,            ,
   10459,     67.94,            ,    261.04,            ,
   10460,     67.95,            ,    261.05,            ,
   10461,     67.96,            ,    261.07,            ,
   10462,     67.98,            ,    261.09,            ,
   10463,     68.07,            ,    261.15,            ,
   10464,     68.20,            ,    261.23,            ,
   10465,     68.20,            ,    261.24,            ,
   10466,     68.20,            ,    261.25,            ,
   10467,     68.20,            ,    261.27,            ,
   10468,     68.21,            ,    261.28,            ,
   10469,     68.21,            ,    261.29,            ,
   10470,     68.20,            ,    261.31,            ,
   10471,     68.29,            ,    261.38,            ,
   10472,     68.43,            ,    261.46,            ,
   10473,     68.59,            ,    261.55,            ,
   10474,     68.74,            ,    261.63,            ,
   10475,     68.88,            ,    261.72,            ,
   10476,     69.02,            ,    261.79,            ,
   10477,     69.14,            ,    261.86,            ,
   10478,     69.25,            ,    261.92,            ,
   10479,     69.32,            ,    261.98,            ,
   10480,     69.40,            ,    262.04,            ,
   10481,     69.48,            ,    262.09,            ,
   10482,     69.55,            ,    262.15,            ,
   10483,     69.62,            ,    262.21,            ,
   10484,     69.69,            ,    262.26,            ,
   10485,     69.74,            ,    262.30,            ,
   10486,     69.80,            ,    262.35,            ,
   10487,     69.85,            ,    262.39,            ,
   10488,     69.88,            ,    262.42,            ,
   10489,     69.89,            ,    262.44,            ,
   10490,     69.93,            ,    262.48,            ,
   10491,     69.97,            ,    262.52,            ,
   10492,     69.96,            ,    262.52,            ,
   10493,     69.94,            ,    262.52,            ,
   10494,     69.95,            ,    262.54,            ,
   10495,     70.03,            ,    262.59,            ,
   10496,     70.05,            ,    262.62,            ,
   10497,     70.06,            ,    262.64,            ,
   10498,     70.07,            ,    262.65,            ,
   10499,     70.07,            ,    262.67,            ,
   10500,     70.04,            ,    262.67,            ,
   10501,     70.00,            ,    262.66,            ,
   10502,     69.96,            ,    262.65,            ,
   10503,     69.92,            ,    262.64,            ,
   10504,     69.89,            ,    262.64,            ,
   10505,     69.85,            ,    262.64,            ,
   10506,     69.81,            ,    262.64,            ,
   10507,     69.77,            ,    262.63,            ,
   10508,     69.73,            ,    262.62,            ,
   10509,     69.69,            ,    262.62,            ,
   10510,     69.65,            ,    262.61,            ,
   10511,     69.61,            ,    262.60,            ,
   10512,     69.58,            ,    262.59,            ,
   10513,     69.54,            ,    262.58,            ,
   10514,     69.50,            ,    262.57,            ,
   10515,     69.46,            ,    262.56,            ,
   10516,     69.42,            ,    262.55,            ,
   10517,     69.38,            ,    262.54,            ,
   10518,     69.34,            ,    262.53,            ,
   10519,     69.31,            ,    262.52,            ,
   10520,     69.27,            ,    262.51,            ,
   10521,     69.23,            ,    262.50,            ,
   10522,     69.19,            ,    262.49,            ,
   10523,     69.15,            ,    262.48,            ,
   10524,     69.11,            ,    262.47,            ,
   10525,     69.07,            ,    262.46,            ,
   10526,     69.04,            ,    262.45,            ,
   10527,     69.00,            ,    262.44,            ,
   10528,     68.96,            ,    262.43,            ,
