 model_time, LAI_sub_sim_0116, LAI_sub_obs_0116, LAI_sub_sim_0178, LAI_sub_obs_0178,
   10612,      0.27,            ,      0.27,            ,
   10613,      0.27,            ,      0.27,            ,
   10614,      0.27,            ,      0.27,            ,
   10615,      0.27,            ,      0.27,            ,
   10616,      0.27,            ,      0.27,            ,
   10617,      0.27,            ,      0.27,            ,
   10618,      0.27,            ,      0.27,            ,
   10619,      0.27,            ,      0.27,            ,
   10620,      0.27,            ,      0.27,            ,
   10621,      0.27,            ,      0.27,            ,
   10622,      0.27,            ,      0.27,            ,
   10623,      0.27,            ,      0.27,            ,
   10624,      0.27,            ,      0.27,            ,
   10625,      0.27,            ,      0.27,            ,
   10626,      0.27,            ,      0.27,            ,
   10627,      0.27,            ,      0.27,            ,
   10628,      0.27,            ,      0.27,            ,
   10629,      0.27,            ,      0.27,            ,
   10630,      0.27,            ,      0.27,            ,
   10631,      0.27,            ,      0.27,            ,
   10632,      0.27,            ,      0.27,            ,
   10633,      0.27,            ,      0.27,            ,
   10634,      0.27,            ,      0.27,            ,
   10635,      0.27,            ,      0.27,            ,
   10636,      0.27,            ,      0.27,            ,
   10637,      0.27,            ,      0.27,            ,
   10638,      0.27,            ,      0.27,            ,
   10639,      0.27,            ,      0.27,            ,
   10640,      0.27,            ,      0.27,            ,
   10641,      0.27,            ,      0.27,            ,
   10642,      0.27,            ,      0.27,            ,
   10643,      0.27,            ,      0.27,            ,
   10644,      0.27,            ,      0.27,            ,
   10645,      0.27,            ,      0.27,            ,
   10646,      0.27,            ,      0.27,            ,
   10647,      0.27,            ,      0.27,            ,
   10648,      0.27,            ,      0.27,            ,
   10649,      0.27,            ,      0.27,            ,
   10650,      0.27,            ,      0.27,            ,
   10651,      0.27,            ,      0.27,            ,
   10652,      0.27,            ,      0.27,            ,
   10653,      0.27,            ,      0.27,            ,
   10654,      0.27,            ,      0.27,            ,
   10655,      0.27,            ,      0.27,            ,
   10656,      0.27,            ,      0.27,            ,
   10657,      0.27,            ,      0.27,            ,
   10658,      0.27,            ,      0.27,            ,
   10659,      0.27,            ,      0.27,            ,
   10660,      0.27,            ,      0.27,            ,
   10661,      0.27,            ,      0.27,            ,
   10662,      0.27,            ,      0.27,            ,
   10663,      0.27,            ,      0.27,            ,
   10664,      0.27,            ,      0.27,            ,
   10665,      0.27,            ,      0.27,            ,
   10666,      0.27,            ,      0.27,            ,
   10667,      0.27,            ,      0.27,            ,
   10668,      0.27,            ,      0.27,            ,
   10669,      0.27,            ,      0.27,            ,
   10670,      0.27,            ,      0.27,            ,
   10671,      0.27,            ,      0.27,            ,
   10672,      0.27,            ,      0.27,            ,
   10673,      0.27,            ,      0.27,            ,
   10674,      0.27,            ,      0.27,            ,
   10675,      0.27,            ,      0.27,            ,
   10676,      0.27,            ,      0.27,            ,
   10677,      0.27,            ,      0.27,            ,
   10678,      0.27,            ,      0.27,            ,
   10679,      0.27,            ,      0.27,            ,
   10680,      0.27,      1.06,      0.27,      1.42,
   10681,      0.27,            ,      0.27,            ,
   10682,      0.27,            ,      0.27,            ,
   10683,      0.27,            ,      0.27,            ,
   10684,      0.27,            ,      0.27,            ,
   10685,      0.37,            ,      0.27,            ,
   10686,      0.45,            ,      0.29,            ,
   10687,      0.45,            ,      0.30,            ,
   10688,      0.45,            ,      0.32,            ,
   10689,      0.47,            ,      0.36,            ,
   10690,      0.47,            ,      0.38,            ,
   10691,      0.47,            ,      0.38,            ,
   10692,      0.47,            ,      0.38,            ,
   10693,      0.47,            ,      0.38,            ,
   10694,      0.47,            ,      0.38,            ,
   10695,      0.47,            ,      0.38,            ,
   10696,      0.47,            ,      0.40,            ,
   10697,      0.52,            ,      0.44,            ,
   10698,      0.63,            ,      0.48,            ,
   10699,      0.63,            ,      0.49,            ,
   10700,      0.63,            ,      0.49,            ,
   10701,      0.63,            ,      0.49,            ,
   10702,      0.63,            ,      0.51,            ,
   10703,      0.71,            ,      0.57,            ,
   10704,      0.71,            ,      0.57,            ,
   10705,      0.71,            ,      0.57,            ,
   10706,      0.71,            ,      0.61,            ,
   10707,      1.00,            ,      0.68,            ,
   10708,      1.29,            ,      0.75,            ,
   10709,      1.41,            ,      0.82,            ,
   10710,      1.41,            ,      0.82,            ,
   10711,      1.41,            ,      0.85,            ,
   10712,      1.41,            ,      0.90,            ,
   10713,      1.81,            ,      0.97,            ,
   10714,      2.22,            ,      1.08,            ,
   10715,      2.69,            ,      1.17,            ,
   10716,      3.04,            ,      1.28,            ,
   10717,      3.10,            ,      1.38,            ,
   10718,      3.18,            ,      1.48,            ,
   10719,      3.18,            ,      1.48,            ,
   10720,      3.17,            ,      1.48,            ,
   10721,      3.16,      1.61,      1.48,      2.48,
   10722,      3.15,            ,      1.48,            ,
   10723,      3.15,            ,      1.48,            ,
   10724,      3.18,            ,      1.57,            ,
   10725,      3.29,            ,      1.70,            ,
   10726,      3.31,            ,      1.75,            ,
